PaidDateMonth,HB2014Name,GPPracticeName,BNFItemCode,BNFItemDescription,NumberOfPaidItems
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,37
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,34
2019-04-01,NHS Borders,THE NEIDPATH PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,32
2019-04-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-04-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,10
2019-04-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,29
2019-04-01,NHS Dumfries and Galloway,LOCHINCH PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,54
2019-04-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-04-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,24
2019-04-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,45
2019-04-01,NHS Dumfries and Galloway,LOCH REE PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,81
2019-04-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-04-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Dumfries and Galloway,MULL OF GALLOWAY PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,12
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,12
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,17
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,41
2019-04-01,NHS Dumfries and Galloway,CAIRNSMORE MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,5
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,7
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,41
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,15
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,60
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,58
2019-04-01,NHS Dumfries and Galloway,CASTLE DOUGLAS MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,1
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,21
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,5
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,53
2019-04-01,NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,57
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Y0BBACAC,XARELTO_TAB 20MG,12
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Z0BBABAB,ELIQUIS_TAB 5MG,25
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,16
2019-04-01,NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",1001010P0AAAEAE,NAPROXEN_TAB 500MG,13
2019-04-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,7
2019-04-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,21
2019-04-01,NHS Dumfries and Galloway,GLENKENS MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,31
2019-04-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,8
2019-04-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,20
2019-04-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,28
2019-04-01,NHS Dumfries and Galloway,DALBEATTIE MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,17
2019-04-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-04-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,6
2019-04-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,7
2019-04-01,NHS Dumfries and Galloway,SHEBBURN MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,13
2019-04-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0208020Y0BBACAC,XARELTO_TAB 20MG,37
2019-04-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-04-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-04-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,46
2019-04-01,NHS Forth Valley,HEALTH CENTRE PRACTICE 2,1001010P0AAAEAE,NAPROXEN_TAB 500MG,113
2019-04-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,27
2019-04-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,6
2019-04-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,27
2019-04-01,NHS Forth Valley,THE WHINS MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,79
2019-04-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,91
2019-04-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,12
2019-04-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,8
2019-04-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,37
2019-04-01,NHS Forth Valley,ALVA MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,74
2019-04-01,NHS Forth Valley,EDENKILN SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,5
2019-04-01,NHS Forth Valley,EDENKILN SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,11
2019-04-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-04-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,5
2019-04-01,NHS Forth Valley,BALFRON HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-04-01,NHS Forth Valley,BALFRON HEALTH CENTRE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,5
2019-04-01,NHS Forth Valley,EDENKILN SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Forth Valley,EDENKILN SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,4
2019-04-01,NHS Forth Valley,EDENKILN SURGERY,1001010P0AAAEAE,NAPROXEN_TAB 500MG,27
2019-04-01,NHS Forth Valley,FORTHVIEW PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-04-01,NHS Forth Valley,FORTHVIEW PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-04-01,NHS Forth Valley,FORTHVIEW PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Forth Valley,FORTHVIEW PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,16
2019-04-01,NHS Forth Valley,FORTHVIEW PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,43
2019-04-01,NHS Forth Valley,THE RICHMOND PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,25
2019-04-01,NHS Forth Valley,THE RICHMOND PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,11
2019-04-01,NHS Forth Valley,THE RICHMOND PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,10
2019-04-01,NHS Forth Valley,THE RICHMOND PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,73
2019-04-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-04-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,5
2019-04-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,13
2019-04-01,NHS Forth Valley,KINGLASS MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,28
2019-04-01,NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,43
2019-04-01,NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,8
2019-04-01,NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,30
2019-04-01,NHS Forth Valley,BRIDGE OF ALLAN HEALTH CENTRE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,14
2019-04-01,NHS Forth Valley,CALLANDER MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,9
2019-04-01,NHS Forth Valley,CALLANDER MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,5
2019-04-01,NHS Forth Valley,CALLANDER MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Forth Valley,CALLANDER MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,5
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,37
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,4
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,17
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,34
2019-04-01,NHS Grampian,GARTHDEE MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,49
2019-04-01,NHS Grampian,HOLBURN MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,61
2019-04-01,NHS Grampian,HOLBURN MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,11
2019-04-01,NHS Grampian,HOLBURN MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,30
2019-04-01,NHS Grampian,HOLBURN MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,89
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,42
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,15
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,80
2019-04-01,NHS Grampian,DENBURN MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,129
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,19
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,14
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,19
2019-04-01,NHS Grampian,WHINHILL MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,48
2019-04-01,NHS Grampian,ELMBANK GROUP PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,49
2019-04-01,NHS Grampian,ELMBANK GROUP PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Grampian,ELMBANK GROUP PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,21
2019-04-01,NHS Grampian,ELMBANK GROUP PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,56
2019-04-01,NHS Grampian,ELMBANK GROUP PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,73
2019-04-01,NHS Grampian,HAMILTON MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,34
2019-04-01,NHS Grampian,HAMILTON MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Grampian,HAMILTON MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,12
2019-04-01,NHS Grampian,HAMILTON MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,6
2019-04-01,NHS Grampian,HAMILTON MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,24
2019-04-01,NHS Grampian,BUCKSBURN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,5
2019-04-01,NHS Grampian,BUCKSBURN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Grampian,BUCKSBURN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,29
2019-04-01,NHS Grampian,BUCKSBURN MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,13
2019-04-01,NHS Grampian,WESTBURN MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,12
2019-04-01,NHS Grampian,WESTBURN MEDICAL GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-04-01,NHS Grampian,WESTBURN MEDICAL GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,12
2019-04-01,NHS Grampian,WESTBURN MEDICAL GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,35
2019-04-01,NHS Grampian,WESTBURN MEDICAL GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,69
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,46
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,21
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,3
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,52
2019-04-01,NHS Grampian,NEW DYCE MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,56
2019-04-01,NHS Grampian,TORRY MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,18
2019-04-01,NHS Grampian,TORRY MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,3
2019-04-01,NHS Grampian,TORRY MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Grampian,TORRY MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,17
2019-04-01,NHS Grampian,TORRY MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,38
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,22
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,4
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Highland,THURSO & HALKIRK MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,73
2019-04-01,NHS Highland,RIVERBANK SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,49
2019-04-01,NHS Highland,RIVERBANK SURGERY,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-04-01,NHS Highland,RIVERBANK SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,5
2019-04-01,NHS Highland,RIVERBANK SURGERY,0208020Z0BBABAB,ELIQUIS_TAB 5MG,2
2019-04-01,NHS Highland,RIVERBANK SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,13
2019-04-01,NHS Highland,RIVERBANK SURGERY,1001010P0AAAEAE,NAPROXEN_TAB 500MG,28
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,65
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,0208020Z0BBABAB,ELIQUIS_TAB 5MG,13
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,1
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,32
2019-04-01,NHS Highland,NAIRN HEALTHCARE GROUP,1001010P0AAAEAE,NAPROXEN_TAB 500MG,159
2019-04-01,NHS Highland,DUNBEATH SURGERY,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Highland,DUNBEATH SURGERY,1001010P0AAAEAE,NAPROXEN_TAB 500MG,3
2019-04-01,NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,7
2019-04-01,NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,11
2019-04-01,NHS Highland,LYBSTER MEDICAL CENTRE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,5
2019-04-01,NHS Highland,LYBSTER MEDICAL CENTRE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,3
2019-04-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,20
2019-04-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,1
2019-04-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,37
2019-04-01,NHS Highland,RIVERVIEW MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,69
2019-04-01,NHS Highland,THE PEARSON PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,23
2019-04-01,NHS Highland,THE PEARSON PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,2
2019-04-01,NHS Highland,THE PEARSON PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,28
2019-04-01,NHS Highland,THE PEARSON PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,22
2019-04-01,NHS Highland,ARMADALE MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,12
2019-04-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,39
2019-04-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,10
2019-04-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,6
2019-04-01,NHS Highland,DORNOCH MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,10
2019-04-01,NHS Highland,DORNOCH MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,15
2019-04-01,NHS Lothian,COLINTON SURGERY,1001010P0AAAEAE,NAPROXEN_TAB 500MG,11
2019-04-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,3
2019-04-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,39
2019-04-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,36
2019-04-01,NHS Lothian,BRAIDS MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,18
2019-04-01,NHS Lothian,THE GREEN PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,2
2019-04-01,NHS Lothian,THE GREEN PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,26
2019-04-01,NHS Lothian,THE GREEN PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,25
2019-04-01,NHS Lothian,THE GREEN PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,2
2019-04-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
2019-04-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0208020Z0BBABAB,ELIQUIS_TAB 5MG,13
2019-04-01,NHS Lothian,LEVEN MEDICAL PRACTICE,0302000C0BQAABX,FOSTAIR_INH 100MCG/6MCG (120D) CFF,42
2019-04-01,NHS Lothian,LEVEN MEDICAL PRACTICE,1001010P0AAAEAE,NAPROXEN_TAB 500MG,4
2019-04-01,NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,0208020Y0BBACAC,XARELTO_TAB 20MG,1
