HB2014Name,GPPracticeName,HB2014,BNFItemDescription,BNFItemCode,PaidDateMonth,NumberOfPaidItems
NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,S08000017,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,S08000017,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Dumfries and Galloway,SOLWAY MEDICAL GROUP,S08000017,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Forth Valley,KINGLASS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Forth Valley,KINGLASS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,28
NHS Forth Valley,KINGLASS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,28
NHS Forth Valley,KINGLASS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Forth Valley,KINGLASS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,27
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,17
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,17
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,17
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,17
NHS Tayside,ABERFELDY AND KINLOCH RANNOCH MEDICAL PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Tayside,ABERFELDY AND KINLOCH RANNOCH MEDICAL PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,31
NHS Tayside,ABERFELDY AND KINLOCH RANNOCH MEDICAL PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Tayside,ABERFELDY AND KINLOCH RANNOCH MEDICAL PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Tayside,ABERFELDY AND KINLOCH RANNOCH MEDICAL PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,30
NHS Greater Glasgow and Clyde,THE TERRACE MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,29
NHS Greater Glasgow and Clyde,THE TERRACE MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,31
NHS Greater Glasgow and Clyde,THE TERRACE MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,32
NHS Greater Glasgow and Clyde,THE TERRACE MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,31
NHS Greater Glasgow and Clyde,THE TERRACE MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Fife,SKEITH HEALTH CENTRE,S08000029,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Fife,SKEITH HEALTH CENTRE,S08000029,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Fife,SKEITH HEALTH CENTRE,S08000029,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Fife,SKEITH HEALTH CENTRE,S08000029,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Fife,SKEITH HEALTH CENTRE,S08000029,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,33
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,13
NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,11
NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,13
NHS Lothian,SOUTHFIELD MEDICAL PRACTICE,S08000024,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,6
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,6
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,6
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,6
NHS Ayrshire and Arran,THE FULLARTON MEDICAL PRACTICE,S08000015,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,6
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,11
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,13
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Greater Glasgow and Clyde,FULTON STREET MEDICAL CENTRE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,30
NHS Greater Glasgow and Clyde,FULTON STREET MEDICAL CENTRE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,31
NHS Greater Glasgow and Clyde,FULTON STREET MEDICAL CENTRE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Greater Glasgow and Clyde,FULTON STREET MEDICAL CENTRE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,31
NHS Greater Glasgow and Clyde,FULTON STREET MEDICAL CENTRE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,28
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,32
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,32
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,27
NHS Borders,JEDBURGH MEDICAL PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,32
NHS Borders,JEDBURGH MEDICAL PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,27
NHS Borders,JEDBURGH MEDICAL PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Borders,JEDBURGH MEDICAL PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,31
NHS Borders,JEDBURGH MEDICAL PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,33
NHS Grampian,NEW DYCE MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Grampian,NEW DYCE MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Grampian,NEW DYCE MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Grampian,NEW DYCE MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Grampian,NEW DYCE MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,28
NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,32
NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,30
NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Ayrshire and Arran,BALLANTRAE MEDICAL PRACTICE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Forth Valley,ALVA MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,11
NHS Forth Valley,ALVA MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,13
NHS Forth Valley,ALVA MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Forth Valley,ALVA MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,13
NHS Forth Valley,ALVA MEDICAL PRACTICE,S08000019,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,11
NHS Lanarkshire,STEPPS SURGERY,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Lanarkshire,STEPPS SURGERY,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,17
NHS Lanarkshire,STEPPS SURGERY,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Lanarkshire,STEPPS SURGERY,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,17
NHS Lanarkshire,STEPPS SURGERY,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Fife,CROSSGATES MEDICAL PRACTICE,S08000029,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-04-01,6
NHS Fife,CROSSGATES MEDICAL PRACTICE,S08000029,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-05-01,7
NHS Fife,CROSSGATES MEDICAL PRACTICE,S08000029,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-06-01,7
NHS Fife,CROSSGATES MEDICAL PRACTICE,S08000029,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-07-01,8
NHS Fife,CROSSGATES MEDICAL PRACTICE,S08000029,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-08-01,7
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,13
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,11
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,12
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,12
NHS Dumfries and Galloway,"DRS OLIVER, GREELEY, INNES & SPRATT",S08000017,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,13
NHS Borders,ST RONAN'S PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,30
NHS Borders,ST RONAN'S PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Borders,ST RONAN'S PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,33
NHS Borders,ST RONAN'S PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,27
NHS Borders,ST RONAN'S PRACTICE,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,28
NHS Highland,LYBSTER MEDICAL CENTRE,S08000022,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-04-01,7
NHS Highland,LYBSTER MEDICAL CENTRE,S08000022,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-05-01,8
NHS Highland,LYBSTER MEDICAL CENTRE,S08000022,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-06-01,6
NHS Highland,LYBSTER MEDICAL CENTRE,S08000022,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-07-01,7
NHS Highland,LYBSTER MEDICAL CENTRE,S08000022,NAPROXEN_TAB 500MG,1001010P0AAAEAE,2019-08-01,6
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,29
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,31
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,30
NHS Lanarkshire,THE STONELAW PRACTICE,S08000032,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,27
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,29
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,27
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,32
NHS Tayside,THE BLUE PRACTICE,S08000030,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-04-01,13
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-05-01,13
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-06-01,11
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-07-01,11
NHS Ayrshire and Arran,THE CATHCART STREET MEDICAL PRACTICE,S08000015,XARELTO_TAB 20MG,0208020Y0BBACAC,2019-08-01,11
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,17
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,16
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,16
NHS Lanarkshire,JAMIESON MEDICAL PRACTICE,S08000032,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,17
NHS Highland,DORNOCH MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Highland,DORNOCH MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,27
NHS Highland,DORNOCH MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,32
NHS Highland,DORNOCH MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,27
NHS Highland,DORNOCH MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,30
NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,33
NHS Highland,CANISBAY & CASTLETOWN JOINT MEDICAL PRACTICE,S08000022,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,6
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,6
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,8
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,7
NHS Western Isles,BARRA MEDICAL PRACTICE,S08000028,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,7
NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,28
NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,31
NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,29
NHS Ayrshire and Arran,SOUTH BEACH MEDICAL CENTRE,S08000015,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,28
NHS Lanarkshire,STEPPS SURGERY,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,8
NHS Lanarkshire,STEPPS SURGERY,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,7
NHS Lanarkshire,STEPPS SURGERY,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,8
NHS Lanarkshire,STEPPS SURGERY,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,8
NHS Lanarkshire,STEPPS SURGERY,S08000032,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,6
NHS Shetland,WHALSAY HEALTH CENTRE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-04-01,16
NHS Shetland,WHALSAY HEALTH CENTRE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-05-01,17
NHS Shetland,WHALSAY HEALTH CENTRE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-06-01,18
NHS Shetland,WHALSAY HEALTH CENTRE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-07-01,17
NHS Shetland,WHALSAY HEALTH CENTRE,S08000026,ELIQUIS_TAB 5MG,0208020Z0BBABAB,2019-08-01,16
NHS Greater Glasgow and Clyde,ABINGDON MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,33
NHS Greater Glasgow and Clyde,ABINGDON MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Greater Glasgow and Clyde,ABINGDON MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,27
NHS Greater Glasgow and Clyde,ABINGDON MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Greater Glasgow and Clyde,ABINGDON MEDICAL PRACTICE,S08000031,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,29
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,27
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,29
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,32
NHS Forth Valley,THE WHINS MEDICAL PRACTICE,S08000019,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,30
NHS Orkney,DAISY VILLA,S08000025,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-04-01,6
NHS Orkney,DAISY VILLA,S08000025,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-05-01,8
NHS Orkney,DAISY VILLA,S08000025,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-06-01,7
NHS Orkney,DAISY VILLA,S08000025,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-07-01,6
NHS Orkney,DAISY VILLA,S08000025,FREESTYLE LIBRE SENSOR KIT,21480000100,2019-08-01,7
NHS Borders,KELSO MEDICAL GROUP,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,31
NHS Borders,KELSO MEDICAL GROUP,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,30
NHS Borders,KELSO MEDICAL GROUP,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
NHS Borders,KELSO MEDICAL GROUP,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-07-01,28
NHS Borders,KELSO MEDICAL GROUP,S08000016,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-08-01,31
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-04-01,28
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-05-01,33
NHS Grampian,BUCKSBURN MEDICAL PRACTICE,S08000020,FOSTAIR_INH 100MCG/6MCG (120D) CFF,0302000C0BQAABX,2019-06-01,29
