quarter_date,hb_code,hb_name,loc_code,loc_name,measure,eps,los,avlos
31/03/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7297,23182,3.176922023
30/06/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7835,23576,3.009061902
30/09/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7535,20529,2.724485733
31/12/2015,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7972,22676,2.844455595
31/03/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,8266,22656,2.740866199
30/06/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7576,22106,2.917898627
30/09/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7354,21669,2.946559695
31/12/2016,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7613,21668,2.846184159
31/03/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7647,21619,2.827121747
30/06/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7730,21791,2.819016818
30/09/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7457,20505,2.749765321
31/12/2017,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7628,21925,2.874278972
31/03/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7609,23833,3.132211854
30/06/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7647,22071,2.886229894
30/09/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7817,21881,2.799155686
31/12/2018,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7623,21061,2.762823036
31/12/2013,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,0,NA
31/03/2014,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,0,NA
30/06/2015,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,0,NA
30/09/2016,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,5,NA
31/12/2016,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,5,13,2.6
31/03/2017,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,10,NA
30/06/2017,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,0,NA
30/09/2017,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,0,0,NA
31/03/2018,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,10,15,1.5
30/06/2018,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,15,35,2.333333333
30/09/2018,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,5,8,1.6
31/12/2018,S08000016,NHS Borders,NA,Other,All Inpatients and Daycases,5,5,1
31/12/2013,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7230,22755,3.147302905
31/03/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,6995,22220,3.176554682
30/06/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7266,22708,3.125240848
30/09/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7325,22042,3.009146758
31/12/2014,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7399,22168,2.996080551
31/03/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7297,23182,3.176922023
30/06/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7835,23575,3.008934269
30/09/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7535,20529,2.724485733
31/12/2015,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7972,22676,2.844455595
31/03/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,8266,22656,2.740866199
30/06/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7576,22106,2.917898627
30/09/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7355,21665,2.945615228
31/12/2016,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7610,21655,2.845597898
31/03/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7645,21609,2.826553303
30/06/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7730,21790,2.818887451
30/09/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7455,20505,2.750503018
31/12/2017,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7628,21925,2.874278972
31/03/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7600,23818,3.133947368
30/06/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7635,22036,2.886182056
30/09/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7810,21873,2.800640205
31/12/2018,S08000016,NHS Borders,S12000026,Scottish Borders,All Inpatients and Daycases,7615,21055,2.764937623
31/12/2013,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,9680,30362,3.136570248
31/03/2014,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10092,30485,3.020709473
30/06/2014,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10435,30608,2.933205558
30/09/2014,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10549,29245,2.772300692
31/12/2014,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10423,31262,2.999328408
31/03/2015,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10410,32322,3.104899135
30/06/2015,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10219,30429,2.977688619
30/09/2015,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10689,31332,2.931237721
31/12/2015,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10358,33861,3.269067388
31/03/2016,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10060,34486,3.428031809
30/06/2016,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10608,34598,3.261500754
30/09/2016,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10535,32230,3.059326056
31/12/2016,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,10675,31460,2.9470726
31/03/2017,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11700,32665,2.791880342
30/06/2017,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11225,33155,2.953674833
30/09/2017,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11250,31200,2.773333333
31/12/2017,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11175,32395,2.898881432
31/03/2018,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11495,32848,2.857590257
30/06/2018,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11890,31196,2.62371741
30/09/2018,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11695,31418,2.6864472
31/12/2018,S08000017,NHS Dumfries & Galloway,S12000006,Dumfries & Galloway,All Inpatients and Daycases,11570,30820,2.663785653
31/12/2013,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,9685,30379,3.136706247
31/03/2014,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10092,30485,3.020709473
30/06/2014,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10435,30608,2.933205558
30/09/2014,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10549,29245,2.772300692
31/12/2014,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10423,31262,2.999328408
31/03/2015,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10410,32322,3.104899135
30/06/2015,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10219,30429,2.977688619
30/09/2015,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10689,31332,2.931237721
31/12/2015,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10358,33861,3.269067388
31/03/2016,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10060,34486,3.428031809
30/06/2016,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10608,34598,3.261500754
30/09/2016,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10536,32231,3.0591306
31/12/2016,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,10677,31460,2.946520558
31/03/2017,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11703,32671,2.791677348
30/06/2017,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11229,33157,2.952800784
30/09/2017,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11254,31203,2.772614182
31/12/2017,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11185,32438,2.900134108
31/03/2018,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11501,32859,2.857055908
30/06/2018,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11908,31223,2.622018811
30/09/2018,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11705,31435,2.685604443
31/12/2018,S08000017,NHS Dumfries & Galloway,S08000017,NHS Dumfries & Galloway,All Inpatients and Daycases,11578,30819,2.661858698
31/12/2013,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,17,3.4
30/09/2016,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,0,0,NA
31/12/2016,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,0,0
31/03/2017,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,5,1
30/06/2017,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,5,1
30/09/2017,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,5,1
31/12/2017,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,10,43,4.3
31/03/2018,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,5,11,2.2
30/06/2018,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,15,27,1.8
30/09/2018,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,10,17,1.7
31/12/2018,S08000017,NHS Dumfries & Galloway,NA,Other,All Inpatients and Daycases,10,0,0
31/12/2013,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22345,70705,3.16424256
31/03/2014,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22085,73345,3.321032375
30/06/2014,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,21957,70866,3.227490094
30/09/2014,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22350,76680,3.430872483
31/12/2014,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22155,73622,3.323042203
31/03/2015,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22440,77661,3.460828877
30/06/2015,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,21802,67993,3.118658839
30/09/2015,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22170,69509,3.135272891
31/12/2015,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22504,67936,3.018841095
31/03/2016,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23540,69409,2.94855565
30/06/2016,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23640,70524,2.983248731
30/09/2016,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23325,75150,3.221864952
31/12/2016,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23260,68750,2.955717971
31/03/2017,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23630,65883,2.788108337
30/06/2017,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23424,67462,2.880037568
30/09/2017,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23021,64746,2.812475566
31/12/2017,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23268,64221,2.76005673
31/03/2018,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23465,69981,2.982356701
30/06/2018,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23941,64995,2.714798881
30/09/2018,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,22817,61650,2.701932769
31/12/2018,S08000029,NHS Fife,S12000047,Fife,All Inpatients and Daycases,23282,63512,2.727944335
31/12/2013,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22346,70705,3.164100958
31/03/2014,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22089,73346,3.320476255
30/06/2014,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,21957,70866,3.227490094
30/09/2014,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22353,76682,3.430501499
31/12/2014,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22159,73641,3.323299788
31/03/2015,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22444,77674,3.460791303
30/06/2015,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,21802,67993,3.118658839
30/09/2015,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22174,69530,3.13565437
31/12/2015,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22504,67936,3.018841095
31/03/2016,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23542,69417,2.948644975
30/06/2016,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23643,70552,2.984054477
30/09/2016,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23328,75188,3.223079561
31/12/2016,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23263,68755,2.955551735
31/03/2017,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23646,65918,2.787701937
30/06/2017,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23469,67677,2.883676339
30/09/2017,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23070,64849,2.810966623
31/12/2017,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23332,64347,2.757886165
31/03/2018,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23540,70374,2.989549703
30/06/2018,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,24040,65179,2.711272879
30/09/2018,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,22939,62008,2.703169275
31/12/2018,S08000029,NHS Fife,S08000029,NHS Fife,All Inpatients and Daycases,23404,63790,2.725602461
31/12/2013,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,0,NA
31/03/2014,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,0,NA
30/09/2014,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,5,NA
31/12/2014,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,5,19,3.8
31/03/2015,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,5,13,2.6
30/09/2015,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,21,NA
31/03/2016,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,8,NA
30/06/2016,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,28,NA
30/09/2016,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,0,38,NA
31/12/2016,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,5,5,1
31/03/2017,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,15,35,2.333333333
30/06/2017,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,45,215,4.777777778
30/09/2017,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,49,103,2.102040816
31/12/2017,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,64,126,1.96875
31/03/2018,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,75,393,5.24
30/06/2018,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,99,184,1.858585859
30/09/2018,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,122,358,2.93442623
31/12/2018,S08000029,NHS Fife,NA,Other,All Inpatients and Daycases,122,278,2.278688525
31/12/2013,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2635,8900,3.377609108
31/03/2014,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2785,9370,3.364452424
30/06/2014,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2710,8355,3.08302583
30/09/2014,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2865,9325,3.254799302
31/12/2014,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2690,9550,3.550185874
31/03/2015,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2680,9860,3.679104478
30/06/2015,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2680,9669,3.607835821
30/09/2015,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2700,10215,3.783333333
31/12/2015,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2620,10420,3.977099237
31/03/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2600,9935,3.821153846
30/06/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2570,9550,3.715953307
30/09/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2455,8350,3.401221996
31/12/2016,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2695,10194,3.782560297
31/03/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2760,10166,3.683333333
30/06/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2732,10344,3.786237189
30/09/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2634,9401,3.569096431
31/12/2017,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2527,9748,3.857538583
31/03/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2505,9162,3.65748503
30/06/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2701,10257,3.797482414
30/09/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2673,9554,3.57426113
31/12/2018,S08000019,NHS Forth Valley,S12000005,Clackmannanshire,All Inpatients and Daycases,2458,8842,3.597233523
31/12/2013,S08000019,NHS Forth Valley,S12000014,Falkirk,All Inpatients and Daycases,8522,32280,3.787843229
31/03/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,All Inpatients and Daycases,8761,30954,3.533158315
30/06/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,All Inpatients and Daycases,8856,31849,3.59631888
30/09/2014,S08000019,NHS Forth Valley,S12000014,Falkirk,All Inpatients and Daycases,8381,31252,3.728910631
